kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes,pc_owner_official,match_score,api_stability
class,com/corrodinggames/rts/game/units/g,,,rw/unit/land/internal/Obf_g,rustedwarfare/unit/land/internal/Obf_g,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/g,0.715732,stable
class,com/corrodinggames/rts/game/units/g/a,,,rw/unit/status/UnitStatusEffect,rustedwarfare/unit/status/UnitStatusEffect,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/g/a,0.743206,stable
class,com/corrodinggames/rts/game/units/g/b,,,rw/unit/status/UnitStatusEffectType,rustedwarfare/unit/status/UnitStatusEffectType,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/g/b,0.774307,stable
class,com/corrodinggames/rts/game/units/g/c,,,rw/unit/status/UnitStatusEffectType$1,rustedwarfare/unit/status/UnitStatusEffectType$1,structural_match,common_core,medium,iterative_hungarian: iteration 2; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/g/b$1,0.708407,reviewed
class,com/corrodinggames/rts/game/units/g/d,,,rw/unit/status/UnitStatusEffectType$2,rustedwarfare/unit/status/UnitStatusEffectType$2,structural_match,common_core,medium,iterative_hungarian: iteration 2; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/g/b$2,0.707851,reviewed
class,com/corrodinggames/rts/game/units/g/e,,,rw/unit/status/UnitStatusEffectManager,rustedwarfare/unit/status/UnitStatusEffectManager,anchor_bounded_sequence,common_core,medium,monotonic package sequence; bounded=true; anchors=2,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/g/c,0.427612,reviewed
class,com/corrodinggames/rts/game/units/g/f,,,rw/unit/status/MovementSpeedStatusEffect,rustedwarfare/unit/status/MovementSpeedStatusEffect,structural_match,common_core,medium,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/g/d,0.689600,reviewed
class,com/corrodinggames/rts/game/units/g/g,,,rw/unit/status/SpecialActionBlockStatusEffect,rustedwarfare/unit/status/SpecialActionBlockStatusEffect,structural_match,common_core,medium,iterative_hungarian: iteration 1; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/g/e,0.642109,reviewed
class,com/corrodinggames/rts/game/units/h,,,rw/unit/special/EditorOrBuilderUnit,rustedwarfare/unit/special/EditorOrBuilderUnit,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h,0.764518,stable
class,com/corrodinggames/rts/game/units/h/a,,,rw/unit/water/BattleshipUnit,rustedwarfare/unit/water/BattleshipUnit,structural_match,common_core,high,iterative_hungarian: iteration 1; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h/a,0.709532,stable
class,com/corrodinggames/rts/game/units/h/b,,,rw/unit/water/BuilderShipUnit,rustedwarfare/unit/water/BuilderShipUnit,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h/b,0.789639,stable
class,com/corrodinggames/rts/game/units/h/c,,,rw/unit/water/GunBoatUnit,rustedwarfare/unit/water/GunBoatUnit,structural_match,common_core,high,iterative_hungarian: iteration 1; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h/c,0.718968,stable
class,com/corrodinggames/rts/game/units/h/d,,,rw/unit/water/MissileShipUnit,rustedwarfare/unit/water/MissileShipUnit,structural_match,common_core,high,iterative_hungarian: iteration 1; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h/d,0.734507,stable
class,com/corrodinggames/rts/game/units/h/e,,,rw/unit/water/AttackSubmarineUnit,rustedwarfare/unit/water/AttackSubmarineUnit,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h/e,0.730821,stable
class,com/corrodinggames/rts/game/units/h/f,,,rw/unit/action/internal/Obf_h_e_1,rustedwarfare/unit/action/internal/Obf_h_e_1,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h/e$1,0.755605,stable
class,com/corrodinggames/rts/game/units/h/g,,,rw/unit/action/internal/Obf_h_e_2,rustedwarfare/unit/action/internal/Obf_h_e_2,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h/e$2,0.757093,stable
class,com/corrodinggames/rts/game/units/h/h,,,rw/unit/water/WaterUnitBase,rustedwarfare/unit/water/WaterUnitBase,structural_match,common_core,medium,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h/f,0.670644,reviewed
class,com/corrodinggames/rts/game/units/i,,,rw/unit/action/internal/Obf_h_1,rustedwarfare/unit/action/internal/Obf_h_1,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$1,0.716317,stable
class,com/corrodinggames/rts/game/units/j,,,rw/unit/action/internal/Obf_h_2,rustedwarfare/unit/action/internal/Obf_h_2,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$2,0.815477,stable
class,com/corrodinggames/rts/game/units/k,,,rw/v090/unit/action/internal/Obf_h_2$1,rustedwarfare/unit/action/internal/Obf_h_2$1,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$2$1,0.772439,stable
class,com/corrodinggames/rts/game/units/l,,,rw/unit/action/internal/Obf_h_3,rustedwarfare/unit/action/internal/Obf_h_3,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$3,0.815323,stable
class,com/corrodinggames/rts/game/units/m,,,rw/v090/unit/action/internal/Obf_h_3$1,rustedwarfare/unit/action/internal/Obf_h_3$1,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$3$1,0.808404,stable
class,com/corrodinggames/rts/game/units/n,,,rw/v090/unit/action/internal/Obf_h_3$2,rustedwarfare/unit/action/internal/Obf_h_3$2,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$3$2,0.703978,stable
class,com/corrodinggames/rts/game/units/o,,,rw/v090/unit/action/internal/Obf_h_3$3,rustedwarfare/unit/action/internal/Obf_h_3$3,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$3$3,0.816126,stable
class,com/corrodinggames/rts/game/units/p,,,rw/unit/action/internal/Obf_h_4,rustedwarfare/unit/action/internal/Obf_h_4,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$4,0.823317,stable
class,com/corrodinggames/rts/game/units/q,,,rw/unit/action/internal/Obf_h_5,rustedwarfare/unit/action/internal/Obf_h_5,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$5,0.798346,stable
class,com/corrodinggames/rts/game/units/r,,,rw/unit/action/internal/Obf_h_6,rustedwarfare/unit/action/internal/Obf_h_6,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$6,0.816088,stable
class,com/corrodinggames/rts/game/units/s,,,rw/unit/action/internal/Obf_h_7,rustedwarfare/unit/action/internal/Obf_h_7,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$7,0.816088,stable
class,com/corrodinggames/rts/game/units/t,,,rw/unit/action/internal/Obf_h_8,rustedwarfare/unit/action/internal/Obf_h_8,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$8,0.768945,stable
class,com/corrodinggames/rts/game/units/u,,,rw/unit/action/internal/Obf_h_9,rustedwarfare/unit/action/internal/Obf_h_9,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$9,0.762455,stable
class,com/corrodinggames/rts/game/units/v,,,rw/v090/unit/action/internal/Obf_h_9$1,rustedwarfare/unit/action/internal/Obf_h_9$1,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$9$1,0.774956,stable
class,com/corrodinggames/rts/game/units/w,,,rw/unit/action/internal/Obf_h_10,rustedwarfare/unit/action/internal/Obf_h_10,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$10,0.807260,stable
class,com/corrodinggames/rts/game/units/x,,,rw/unit/action/internal/Obf_h_11,rustedwarfare/unit/action/internal/Obf_h_11,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$11,0.804836,stable
class,com/corrodinggames/rts/game/units/y,,,rw/unit/action/internal/Obf_h_12,rustedwarfare/unit/action/internal/Obf_h_12,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$12,0.766317,stable
class,com/corrodinggames/rts/game/units/z,,,rw/unit/action/internal/Obf_h_13,rustedwarfare/unit/action/internal/Obf_h_13,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/units/h$13,0.806303,stable
class,com/corrodinggames/rts/game/v,,,rw/game/UnitTagStatsList,rustedwarfare/game/UnitTagStatsList,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/game/t,0.797496,stable
class,com/corrodinggames/rts/game/w,,,rw/v100/game/WaveTeam,rustedwarfare/game/WaveTeam,anchor_bounded_sequence,common_core,high,monotonic package sequence; bounded=false; anchors=15,PC v1.1 common namespace port,com/corrodinggames/rts/game/u,0.714686,stable
class,com/corrodinggames/rts/gameFramework/SettingsEngine,,,rw/core/SettingsEngine,rustedwarfare/core/SettingsEngine,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/SettingsEngine,0.892184,stable
class,com/corrodinggames/rts/gameFramework/a,,,rw/v100rc1/collision/CollisionEngine,rustedwarfare/collision/CollisionEngine,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/a,0.848437,stable
class,com/corrodinggames/rts/gameFramework/a/a,,,rw/client/audio/AndroidSoundFactory,rustedwarfare/client/audio/AndroidSoundFactory,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/a/a,0.706504,stable
class,com/corrodinggames/rts/gameFramework/a/b,,,rw/client/audio/AndroidSound,rustedwarfare/client/audio/AndroidSound,anchor_bounded_sequence,common_core,medium,monotonic package sequence; bounded=true; anchors=2,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/a/b,0.406817,reviewed
class,com/corrodinggames/rts/gameFramework/a/c,,,rw/client/audio/SoundPlayRequest,rustedwarfare/client/audio/SoundPlayRequest,structural_match,common_core,medium,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/a/c,0.664192,reviewed
class,com/corrodinggames/rts/gameFramework/a/d,,,rw/client/audio/SoundQueueThread,rustedwarfare/client/audio/SoundQueueThread,structural_match,common_core,medium,iterative_hungarian: iteration 1; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/a/d,0.562899,reviewed
class,com/corrodinggames/rts/gameFramework/a/e,,,rw/client/audio/SoundEngine,rustedwarfare/client/audio/SoundEngine,structural_match,common_core,medium,iterative_hungarian: iteration 1; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/a/e,0.635987,reviewed
class,com/corrodinggames/rts/gameFramework/a/f,,,rw/audio/NullSoundFactory,rustedwarfare/audio/NullSoundFactory,anchor_bounded_sequence,common_core,medium,monotonic package sequence; bounded=true; anchors=2,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/a/f,0.391009,reviewed
class,com/corrodinggames/rts/gameFramework/a/g,,,rw/audio/NullSound,rustedwarfare/audio/NullSound,structural_match,common_core,high,iterative_hungarian: iteration 1; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/a/g,0.710283,stable
class,com/corrodinggames/rts/gameFramework/a/h,,,rw/client/audio/SoundFactory,rustedwarfare/client/audio/SoundFactory,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/a/h,0.868345,stable
class,com/corrodinggames/rts/gameFramework/a/i,,,rw/audio/GameSound,rustedwarfare/client/audio/GameSound,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/a/i,0.720042,stable
class,com/corrodinggames/rts/gameFramework/aa,,,rw/v100rc1/input/KeyStateEvent,rustedwarfare/input/KeyStateEvent,anchor_bounded_sequence,common_core,medium,monotonic package sequence; bounded=true; anchors=43,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/r,0.483522,reviewed
class,com/corrodinggames/rts/gameFramework/ab,,,rw/stats/StatsEventListener,rustedwarfare/stats/StatsEventListener,structural_match,common_core,high,iterative_hungarian: iteration 1; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/bk,0.723821,stable
class,com/corrodinggames/rts/gameFramework/ac,,,rw/v090/game/GameLoadMode,rustedwarfare/game/GameLoadMode,manual_residual_closure,common_cross_build_residual,high,mapped app/game callers reference target 12 times; enum cardinality 4,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/s,1.000000,stable
class,com/corrodinggames/rts/gameFramework/ad,,,rw/v100rc1/input/ScrollDeltaEvent,rustedwarfare/input/ScrollDeltaEvent,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/t,0.786458,stable
class,com/corrodinggames/rts/gameFramework/ae,,,rw/v090/game/OutOfMemorySource,rustedwarfare/game/OutOfMemorySource,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/u,0.775250,stable
class,com/corrodinggames/rts/gameFramework/af,,,rw/v090/game/DefaultGameEngineFactory,rustedwarfare/game/DefaultGameEngineFactory,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/v,0.807150,stable
class,com/corrodinggames/rts/gameFramework/ag,,,rw/android/core/android/ShowDialogRunnable,rustedwarfare/core/android/ShowDialogRunnable,android-manual-semantic,android-core-ui,high,builds AlertDialog from title/message and up to three DialogButtonAction instances,Android-specific core mapping,,,stable
class,com/corrodinggames/rts/gameFramework/ah,,,rw/v100/framework/GameObject,rustedwarfare/framework/GameObject,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/w,0.761765,stable
class,com/corrodinggames/rts/gameFramework/ai,,,rw/v090/game/GameObjectDrawOrderComparator,rustedwarfare/game/GameObjectDrawOrderComparator,structural_match,common_core,high,mutual_base: mutual-best structural fingerprint,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/x,0.750366,stable
class,com/corrodinggames/rts/gameFramework/aj,,,rw/save/GameSaver,rustedwarfare/save/GameSaver,structural_match,common_core,medium,iterative_hungarian: iteration 1; relation signals 2,PC v1.1 common namespace port,com/corrodinggames/rts/gameFramework/y,0.652296,reviewed
