official_row,official_sheet,section_context,context_type,category,version_added,key_raw,key_normalized,key_candidate,value_type,description,example,evidence_status,best_parser_owner_official,best_parser_owner_named,best_parser_domain,best_match,other_hit_count,semantic_confidence,implementation_note,best_method_official,best_method_descriptor,best_method_named
54,1.16,[core],ini_section,Necessary Code: will cause error if these are not included,,name:,name,name,string,"Defines the unit raw name, game uses it to identify as a unique name. (This is not displayed in-game)",name: customTank1,matched,com/corrodinggames/rts/game/units/custom/l,rustedwarfare/custom/CustomUnitMetadata,custom-unit-metadata,name,19,medium,,,,
418,1.16,[turret_NAME],ini_section,Targeting control,1.13.3,canOnlyAttackUnitsWithoutTags:,canOnlyAttackUnitsWithoutTags,canOnlyAttackUnitsWithoutTags,tags,Only attacks potential targets without specific tags,"canOnlyAttackUnitsWithoutTags: corrosive, fleshy",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,canOnlyAttackUnitsWithoutTags,1,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
419,1.16,[turret_NAME],ini_section,Targeting control,,canAttackCondition:,canAttackCondition,canAttackCondition,LogicBoolean,"Normally, used to optionally disable a turret based on a LogicBoolean. Eg: this unit's height",canAttackCondition: if not self.flying,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,canAttackCondition,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
420,1.16,[turret_NAME],ini_section,Targeting control,1.14,canAttackMaxAngle:,canAttackMaxAngle,canAttackMaxAngle,float,"Max angle to target for turret to be allowed for fire. Defaults to 5, don't set lower. Can be set to 181 for turrets that don't need to turn to fire missiles.",canAttackMaxAngle: 181,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,canAttackMaxAngle,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
421,1.16,[turret_NAME],ini_section,Targeting control,1.13,clearTurretTargetAfterFiring:,clearTurretTargetAfterFiring,clearTurretTargetAfterFiring,bool,Clears the turrets sub-target when using multi-targeting,clearTurretTargetAfterFiring:,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,clearTurretTargetAfterFiring,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
422,1.16,[turret_NAME],ini_section,Targeting control,,limitingRange:,limitingRange,limitingRange,float,Make this turret have less range than the maxAttackRange. Do not apply this to all turrets change maxAttackRange instead.,limitingRange: 100,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,limitingRange,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
423,1.16,[turret_NAME],ini_section,Targeting control,1.13,limitingAngle,limitingAngle,limitingAngle,int,Linked with idleDir. Turret will only be able to fire at units +/- this angle.,limitingAngle: 60,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,limitingAngle,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
424,1.16,[turret_NAME],ini_section,Targeting control,1.13,limitingMinRange:,limitingMinRange,limitingMinRange,int,Sets minimum range for turret.,limitingMinRange: 200,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,limitingMinRange,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
425,1.16,[turret_NAME],ini_section,Targeting control,1.13,interceptProjectiles_withTags:,interceptProjectiles_withTags,interceptProjectiles_withTags,tags,Currently used with anti-nuke units.,interceptProjectiles_withTags: nuke,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,interceptProjectiles_withTags,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
426,1.16,[turret_NAME],ini_section,Targeting control,,interceptProjectiles_andTargetingGroundUnderDistance:,interceptProjectiles_andTargetingGroundUnderDistance,interceptProjectiles_andTargetingGroundUnderDistance,int,Minimum distance required for intercepting projectile,interceptProjectiles_andTargetingGroundUnderDistance: 100,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,interceptProjectiles_andTargetingGroundUnderDistance,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
427,1.16,[turret_NAME],ini_section,Targeting control,,interceptProjectiles_andUnderDistance:,interceptProjectiles_andUnderDistance,interceptProjectiles_andUnderDistance,int,"Defaults to 2000, distance inflight before firing",interceptProjectiles_andUnderDistance: 300,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,interceptProjectiles_andUnderDistance,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
428,1.16,[turret_NAME],ini_section,Targeting control,,interceptProjectiles_andOverHeight:,interceptProjectiles_andOverHeight,interceptProjectiles_andOverHeight,int,Defaults to 0. Sets the projectile target height limit,interceptProjectiles_andOverHeight: 10,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,interceptProjectiles_andOverHeight,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
429,1.16,[turret_NAME],ini_section,Targeting control,,laserDefenceEnergyUse:,laserDefenceEnergyUse,laserDefenceEnergyUse,float,Set to enable a projectile laser defence from this turret. Should also set the energyMax in core.,laserDefenceEnergyUse: 0.25,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,laserDefenceEnergyUse,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
431,1.16,[turret_NAME],ini_section,Graphics and effects,,invisible:,invisible,invisible,LogicBoolean,"Don't render this turret, but still can shoot, etc.",invisible: true,matched,com/corrodinggames/rts/game/units/custom/bh,rustedwarfare/custom/CustomProjectileTemplate,projectile-or-decal-parser,invisible,1,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bh;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
432,1.16,[turret_NAME],ini_section,Graphics and effects,,image:,image,image,file (image),Use custom image. Overrides unit's main turret image,image: gun.png,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,image,4,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
433,1.16,[turret_NAME],ini_section,Graphics and effects,,image_applyTeamColors,image_applyTeamColors,image_applyTeamColors,bool,"When true, the specific turret applies team colors over the special greens in the sprite.",image_applyTeamColors: true,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,image_applyTeamColors,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
434,1.16,[turret_NAME],ini_section,Graphics and effects,,image_drawOffsetX,image_drawOffsetX,image_drawOffsetX,float,Moves the image horizontally from the turret center.,image_drawOffsetX: 0,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,image_drawOffsetX,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
435,1.16,[turret_NAME],ini_section,Graphics and effects,,image_drawOffsetY,image_drawOffsetY,image_drawOffsetY,float,Moves the image verticallly from the turret center.,image_drawOffsetY: 30,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,image_drawOffsetY,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
436,1.16,[turret_NAME],ini_section,Graphics and effects,,chargeEffectImage:,chargeEffectImage,chargeEffectImage,file (image),Used with warmup. Shows a scaling effect image on turret barrel when charging.,chargeEffectImage: glow.png,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,chargeEffectImage,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
437,1.16,[turret_NAME],ini_section,Graphics and effects,,warmupStartEffect,warmupStartEffect,warmupStartEffect,effect ref,Spawns specified effects when the specific turret is charging/warming up,warmupStartEffect: CUSTOM:abosrb,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,warmupStartEffect,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
438,1.16,[turret_NAME],ini_section,Graphics and effects,,shoot_sound:,shoot_sound,shoot_sound,string,"Can be linked to an .ogg or .wav file, or one of the default game sounds (list at bottom of reference)",shoot_sound: tank_firing | shoot_sound: missile.wav | shoot_sound: ROOT:audio/shoot.ogg,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,shoot_sound,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
439,1.16,[turret_NAME],ini_section,Graphics and effects,,shoot_sound_vol:,shoot_sound_vol,shoot_sound_vol,float,Sets the volume of the shoot sound,shoot_sound_vol: 0.4,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,shoot_sound_vol,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
440,1.16,[turret_NAME],ini_section,Graphics and effects,,shoot_flame:,shoot_flame,shoot_flame,effects,"Current types are: small, large, smoke, shockwave, or CUSTOM: effectSectionName","eg: shoot_flame: smoke, CUSTOM:lightFade, CUSTOM:pop*5",matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,shoot_flame,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
441,1.16,[turret_NAME],ini_section,Graphics and effects,,shoot_light,shoot_light,shoot_light,color,Produces a colored light upon shooting,shoot_light: #fafafa,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,shoot_light,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
442,1.16,[turret_NAME],ini_section,Graphics and effects,1.13,onShoot_playAnimation,onShoot_playAnimation,onShoot_playAnimation,animation ref,Play a custom animation from an [animation] section after firing this turret,onShoot_playAnimation: heatUp,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,onShoot_playAnimation,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
443,1.16,[turret_NAME],ini_section,Graphics and effects,1.14,onShoot_triggerActions,onShoot_triggerActions,onShoot_triggerActions,action refs,Trigger these actions each time this turret fires,onShoot_triggerActions: spawnShells,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,onShoot_triggerActions,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
444,1.16,[turret_NAME],ini_section,Graphics and effects,1.15,unloadUpToXUnitsAndGiveAttackOrder,unloadUpToXUnitsAndGiveAttackOrder,unloadUpToXUnitsAndGiveAttackOrder,int,Unloads X units at turret barrel locations and gives them the attack order of turret target,unloadUpToXUnitsAndGiveAttackOrder: 1,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,unloadUpToXUnitsAndGiveAttackOrder,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
445,1.16,[turret_NAME],ini_section,Graphics and effects,,recoilOffset,recoilOffset,recoilOffset,float,Push turret forward or back after firing for a recoil effect. Value in pixels.,recoilOffset: 10,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,recoilOffset,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
446,1.16,[turret_NAME],ini_section,Graphics and effects,,recoilOutTime,recoilOutTime,recoilOutTime,float,Time to get to offset position after firing,recoilOutTime: 1s,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,recoilOutTime,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
447,1.16,[turret_NAME],ini_section,Graphics and effects,,recoilReturnTime,recoilReturnTime,recoilReturnTime,float,Time to return to default position,recoilReturnTime: 0.5s,matched,com/corrodinggames/rts/game/units/custom/bn,rustedwarfare/custom/TurretTemplate,projectile-or-decal-parser,recoilReturnTime,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bn;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
448,1.16,[turret_NAME],ini_section,Graphics and effects,1.13.3,showRangeUIGuide,showRangeUIGuide,showRangeUIGuide,bool,Defaults to true. Displays the attack range for this turret,showRangeUIGuide: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,showRangeUIGuide,1,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
455,1.16,[projectile_NAME],ini_section,Core,,life:,life,life,,"How long till this projectile gets removed if it hasn't hit a target, 300 might be a good starting point, change depending on speed and range",life: 300,matched,com/corrodinggames/rts/game/units/custom/bh,rustedwarfare/custom/CustomProjectileTemplate,projectile-or-decal-parser,life,1,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bh;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
456,1.16,[projectile_NAME],ini_section,Core,,deflectionPower:,deflectionPower,deflectionPower,float,Defaults to 1. Energy needed for laser defence to deflect. -1 to disable deflection (only disable for special weapons like flames),deflectionPower: -1,matched,com/corrodinggames/rts/game/units/custom/bh,rustedwarfare/custom/CustomProjectileTemplate,projectile-or-decal-parser,deflectionPower,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bh;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
457,1.16,[projectile_NAME],ini_section,Core,1.13,explodeOnEndOfLife,explodeOnEndOfLife,explodeOnEndOfLife,bool,Default to false. True to explode at end of life with all side effects and area damage instead of disappearing. Good for making area-denial weapons.,explodeOnEndOfLife: true,matched,com/corrodinggames/rts/game/units/custom/bh,rustedwarfare/custom/CustomProjectileTemplate,projectile-or-decal-parser,explodeOnEndOfLife,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bh;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
458,1.16,[projectile_NAME],ini_section,Core,,autoTargetingOnDeadTarget:,autoTargetingOnDeadTarget,autoTargetingOnDeadTarget,bool,Retarget to nearby unit if target dies while in transit,autoTargetingOnDeadTarget: true,matched,com/corrodinggames/rts/game/units/custom/bh,rustedwarfare/custom/CustomProjectileTemplate,projectile-or-decal-parser,autoTargetingOnDeadTarget,0,high,,a,(Lcom/corrodinggames/rts/game/units/custom/bh;Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;)V,parseFromConfig
